record,timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1349,1621195618,43.49999999999999,28.39999999999999,2849368.699999997,918728.8,996998.9999999998,700.4999999999995,717.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1897.7000000000003,0.0,430.79999999999984,11.2
1350,1621195619,44.400000000000006,29.8,2849368.699999997,918778.5,996999.9999999999,762.8000000000001,1035.2000000000003,0.0,0.0,0.0,0.0,0.0,0.0,741.1,0.0,161.60000000000002,0.0
1351,1621195620,43.2,28.0,2849368.699999997,918717.2000000001,996999.8999999999,415.7,433.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2515.7000000000003,0.0,135.7,0.0
1352,1621195621,53.599999999999994,32.2,2849368.699999997,918730.7,997000.4999999999,964.7000000000002,1002.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2020.6,0.0,167.6,0.0
1353,1621195622,52.50000000000001,31.7,2849368.699999997,918764.7,997000.7999999999,3035.5999999999995,2511.5,0.0,0.0,0.0,0.0,0.0,0.0,3150.0000000000005,0.0,91.8,0.0
1354,1621195623,48.49999999999999,33.400000000000006,2849368.699999997,918741.2999999998,997001.6,788.6000000000001,1529.1000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2292.5000000000005,0.0,453.7999999999998,11.2
1355,1621195624,46.4,31.100000000000005,2849368.699999997,918783.7999999999,997002.7,1127.3999999999999,1166.3,0.0,0.0,0.0,0.0,0.0,0.0,2231.4000000000005,0.0,169.00000000000003,0.0
1356,1621195625,47.699999999999996,33.4,2849368.699999997,918784.8000000002,997003.7,605.7,685.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0,574.9,0.0,59.9,0.0
1357,1621195626,39.29999999999998,28.999999999999996,2849368.699999997,918743.9,997004.4999999999,538.8,598.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,898.2999999999997,0.0,163.70000000000002,0.0
1358,1621195627,39.59999999999998,26.500000000000004,2849368.699999997,918754.0000000001,997004.7,487.60000000000014,438.2,0.0,0.0,0.0,0.0,0.0,0.0,1832.6000000000004,0.0,16.0,0.0
1359,1621195629,43.19999999999998,29.299999999999994,2849368.699999997,918760.9,997005.2999999999,474.59999999999974,545.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,812.5,0.0,428.2999999999999,48.0
1360,1621195630,39.5,27.5,2849368.699999997,918723.4999999999,997006.1000000001,1111.0,744.7000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1064.3999999999999,0.0,209.40000000000003,0.0
1361,1621195631,45.5,30.199999999999996,2849368.699999997,918740.7000000002,997006.1000000001,481.40000000000026,454.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1952.5000000000005,0.0,91.8,0.0
1362,1621195632,46.09999999999998,29.99999999999998,2849368.699999997,918732.3,997006.2000000001,400.1000000000002,484.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,2204.2000000000007,0.0,486.89999999999986,0.0
1363,1621195633,46.8,30.600000000000005,2849368.699999997,918737.5999999999,997006.6000000001,454.1000000000001,560.9000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2934.600000000001,0.0,155.7,0.0
