Total tasks: 3234
name,begin,end,time_seconds
Experiment,1,1971216,1971.22
ClusterLRModels;Train all cluster models;gisJoin=G2001090;clusterId=7;numModels=23;numRecords=118080,958206,1241290,283.08
ClusterLRModels;train();gisJoin=G3100850;clusterId=7,958206,967082,8.88
ClusterLRModels;Train all cluster models;gisJoin=G4700170;clusterId=27;numModels=108;numRecords=347760,958207,1858086,899.88
ClusterLRModels;train();gisJoin=G4001430;clusterId=27,958207,976717,18.51
ClusterLRModels;Train all cluster models;gisJoin=G4100070;clusterId=19;numModels=25;numRecords=220320,958208,1267942,309.73
ClusterLRModels;train();gisJoin=G5300350;clusterId=19,958208,967329,9.12
ClusterLRModels;Train all cluster models;gisJoin=G4900010;clusterId=2;numModels=35;numRecords=833760,958379,1519238,560.86
ClusterLRModels;train();gisJoin=G3200330;clusterId=2,958379,977050,18.67
ClusterLRModels;Train all cluster models;gisJoin=G2102090;clusterId=20;numModels=100;numRecords=230400,958382,1747490,789.11
ClusterLRModels;train();gisJoin=G5400870;clusterId=20,958382,967618,9.24
ClusterLRModels;Train all cluster models;gisJoin=G3100010;clusterId=52;numModels=23;numRecords=101160,958395,1245584,287.19
ClusterLRModels;train();gisJoin=G3100830;clusterId=52,958395,971055,12.66
ClusterLRModels;Train all cluster models;gisJoin=G0800550;clusterId=36;numModels=19;numRecords=309960,958662,1202308,243.65
ClusterLRModels;train();gisJoin=G0800030;clusterId=36,958662,972113,13.45
ClusterLRModels;Train all cluster models;gisJoin=G5500470;clusterId=30;numModels=63;numRecords=290880,958662,1609058,650.40
ClusterLRModels;train();gisJoin=G5501390;clusterId=30,958662,971999,13.34
ClusterLRModels;Train all cluster models;gisJoin=G0800190;clusterId=28;numModels=18;numRecords=150840,958663,1196323,237.66
ClusterLRModels;train();gisJoin=G0800150;clusterId=28,958663,972860,14.20
ClusterLRModels;Train all cluster models;gisJoin=G0500330;clusterId=44;numModels=84;numRecords=353880,958674,1792872,834.20
ClusterLRModels;train();gisJoin=G4000190;clusterId=44,958674,976082,17.41
ClusterLRModels;Train all cluster models;gisJoin=G3100310;clusterId=39;numModels=24;numRecords=421560,958707,1375552,416.85
ClusterLRModels;train();gisJoin=G3000110;clusterId=39,958707,976381,17.67
ClusterLRModels;Train all cluster models;gisJoin=G3700210;clusterId=9;numModels=29;numRecords=138600,963043,1322753,359.71
ClusterLRModels;train();gisJoin=G4701550;clusterId=9,963043,974755,11.71
ClusterLRModels;train();gisJoin=G4700570;clusterId=40,964080,976373,12.29
ClusterLRModels;train();gisJoin=G0600170;clusterId=24,964108,976237,12.13
ClusterLRModels;Train all cluster models;gisJoin=G1900530;clusterId=12;numModels=71;numRecords=267120,964342,1646117,681.78
ClusterLRModels;train();gisJoin=G2000130;clusterId=12,964342,976475,12.13
ClusterLRModels;Train all cluster models;gisJoin=G4600870;clusterId=32;numModels=71;numRecords=385200,964371,1757218,792.85
ClusterLRModels;train();gisJoin=G3101070;clusterId=32,964371,981172,16.80
ClusterLRModels;train();gisJoin=G4803810;clusterId=16,964485,976368,11.88
ClusterLRModels;Train all cluster models;gisJoin=G1000030;clusterId=21;numModels=61;numRecords=155160,965496,1599248,633.75
ClusterLRModels;train();gisJoin=G2400250;clusterId=21,965496,977209,11.71
ClusterLRModels;Train all cluster models;gisJoin=G3701310;clusterId=5;numModels=110;numRecords=310320,966121,1780143,814.02
ClusterLRModels;train();gisJoin=G3701170;clusterId=5,966121,977661,11.54
ClusterLRModels;train();gisJoin=G3100570;clusterId=7,967083,978736,11.65
ClusterLRModels;train();gisJoin=G5500510;clusterId=51,967286,978980,11.69
ClusterLRModels;train();gisJoin=G5300290;clusterId=19,967329,979259,11.93
ClusterLRModels;train();gisJoin=G5401070;clusterId=20,967618,979558,11.94
ClusterLRModels;train();gisJoin=G0501290;clusterId=22,967803,979821,12.02
ClusterLRModels;train();gisJoin=G5400510;clusterId=41,967952,979820,11.87
ClusterLRModels;train();gisJoin=G4200110;clusterId=4,968596,980457,11.86
ClusterLRModels;train();gisJoin=G0600530;clusterId=14,969003,980575,11.57
ClusterLRModels;train();gisJoin=G1200830;clusterId=18,969214,980768,11.55
ClusterLRModels;train();gisJoin=G4803050;clusterId=3,969459,986132,16.67
ClusterLRModels;train();gisJoin=G1302470;clusterId=15,969464,986189,16.73
ClusterLRModels;train();gisJoin=G1600850;clusterId=54,970636,987685,17.05
ClusterLRModels;train();gisJoin=G2000090;clusterId=55,970669,981832,11.16
ClusterLRModels;train();gisJoin=G0201100;clusterId=48,971027,982208,11.18
