Total tasks: 3234
name,begin,end,time_seconds
ClusterLRModels;Train all cluster models;gisJoin=G4600310;clusterId=31;numModels=55;numRecords=392040,6139609,6714924,575.32
ClusterLRModels;train();gisJoin=G4600310;clusterId=31,6139609,6153097,13.49
ClusterLRModels;Train all cluster models;gisJoin=G3800890;clusterId=21;numModels=55;numRecords=372240,6139611,6713905,574.29
ClusterLRModels;train();gisJoin=G3800890;clusterId=21,6139611,6153284,13.67
ClusterLRModels;train();gisJoin=G2601590;clusterId=55,6139612,6153282,13.67
ClusterLRModels;train();gisJoin=G3000250;clusterId=26,6139612,6154813,15.20
ClusterLRModels;train();gisJoin=G3800410;clusterId=9,6139612,6153103,13.49
ClusterLRModels;train();gisJoin=G4600550;clusterId=23,6139612,6153622,14.01
ClusterLRModels;train();gisJoin=G2600050;clusterId=53,6139612,6151505,11.89
ClusterLRModels;Train all cluster models;gisJoin=G3101490;clusterId=32;numModels=55;numRecords=386280,6139613,6714362,574.75
ClusterLRModels;train();gisJoin=G3800010;clusterId=1,6139613,6151443,11.83
ClusterLRModels;train();gisJoin=G3101490;clusterId=32,6139613,6152635,13.02
ClusterLRModels;train();gisJoin=G5000110;clusterId=37,6139613,6153360,13.75
ClusterLRModels;train();gisJoin=G2601010;clusterId=46,6139613,6151321,11.71
ClusterLRModels;train();gisJoin=G3000790;clusterId=22,6139613,6153309,13.70
ClusterLRModels;train();gisJoin=G2601650;clusterId=47,6139613,6151514,11.90
ClusterLRModels;train();gisJoin=G3800070;clusterId=18,6139613,6153364,13.75
ClusterLRModels;train();gisJoin=G3101030;clusterId=8,6139613,6152815,13.20
ClusterLRModels;train();gisJoin=G3000830;clusterId=11,6139613,6153586,13.97
ClusterLRModels;train();gisJoin=G2600770;clusterId=42,6139613,6153126,13.51
ClusterLRModels;train();gisJoin=G3600110;clusterId=34,6139613,6152841,13.23
ClusterLRModels;Train all cluster models;gisJoin=G3000210;clusterId=28;numModels=55;numRecords=386280,6139614,6715026,575.41
ClusterLRModels;train();gisJoin=G3000210;clusterId=28,6139614,6152967,13.35
ClusterLRModels;Train all cluster models;gisJoin=G3001090;clusterId=29;numModels=55;numRecords=387360,6139615,6711124,571.51
ClusterLRModels;train();gisJoin=G3001090;clusterId=29,6139615,6153586,13.97
ClusterLRModels;Train all cluster models;gisJoin=G3000710;clusterId=13;numModels=55;numRecords=391320,6139617,6713846,574.23
ClusterLRModels;train();gisJoin=G3000710;clusterId=13,6139617,6153365,13.75
ClusterLRModels;train();gisJoin=G4601370;clusterId=0,6139618,6154350,14.73
ClusterLRModels;train();gisJoin=G3900910;clusterId=48,6139618,6152841,13.22
ClusterLRModels;train();gisJoin=G3600510;clusterId=54,6139618,6153291,13.67
ClusterLRModels;train();gisJoin=G2601050;clusterId=51,6139618,6153289,13.67
ClusterLRModels;train();gisJoin=G3000190;clusterId=27,6139619,6151311,11.69
ClusterLRModels;Train all cluster models;gisJoin=G2600210;clusterId=40;numModels=55;numRecords=345600,6139620,6714004,574.38
ClusterLRModels;train();gisJoin=G2600210;clusterId=40,6139620,6153192,13.57
ClusterLRModels;Train all cluster models;gisJoin=G4600410;clusterId=2;numModels=55;numRecords=346680,6139623,6714360,574.74
ClusterLRModels;Train all cluster models;gisJoin=G3800530;clusterId=7;numModels=55;numRecords=394920,6139623,6711953,572.33
ClusterLRModels;train();gisJoin=G4600410;clusterId=2,6139623,6154068,14.45
ClusterLRModels;train();gisJoin=G3800530;clusterId=7,6139623,6153389,13.77
ClusterLRModels;Train all cluster models;gisJoin=G2600610;clusterId=49;numModels=54;numRecords=330840,6139626,6565357,425.73
ClusterLRModels;train();gisJoin=G2600610;clusterId=49,6139626,6151330,11.70
ClusterLRModels;Train all cluster models;gisJoin=G0201000;clusterId=44;numModels=54;numRecords=302400,6139630,6560121,420.49
ClusterLRModels;train();gisJoin=G0201000;clusterId=44,6139631,6151567,11.94
ClusterLRModels;Train all cluster models;gisJoin=G3800330;clusterId=10;numModels=55;numRecords=259200,6139635,6574701,435.07
ClusterLRModels;train();gisJoin=G3800330;clusterId=10,6139635,6151389,11.75
ClusterLRModels;Train all cluster models;gisJoin=G4601050;clusterId=16;numModels=55;numRecords=373680,6139650,6712667,573.02
ClusterLRModels;train();gisJoin=G4601050;clusterId=16,6139650,6152986,13.34
ClusterLRModels;Train all cluster models;gisJoin=G4600710;clusterId=30;numModels=55;numRecords=457560,6139652,6714084,574.43
ClusterLRModels;train();gisJoin=G4600710;clusterId=30,6139652,6153136,13.48
ClusterLRModels;Train all cluster models;gisJoin=G3800870;clusterId=15;numModels=55;numRecords=334800,6139653,6712895,573.24
ClusterLRModels;train();gisJoin=G3800870;clusterId=15,6139653,6153347,13.69
ClusterLRModels;Train all cluster models;gisJoin=G3000850;clusterId=14;numModels=55;numRecords=320760,6139655,6574378,434.72
ClusterLRModels;train();gisJoin=G3000850;clusterId=14,6139655,6151360,11.71
