VM,Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab_reclaimable,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
VM,T0081,0,0,100922,21630,2903877,169218,0,52,0,0,2216,0,0,1158,0,0,0,0,0,0,0,0,0,2231,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0082,0,0,100922,21630,2903877,169218,0,0,0,0,370,0,0,18,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0083,12,0,100922,21630,2903879,169218,0,232,0,0,142,0,0,97,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0084,8,0,100922,21630,2903881,169218,0,172,0,0,19397,0,0,9144,0,0,0,0,0,0,0,0,0,19409,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0085,0,0,100922,21630,2903883,169218,0,160,0,0,287,0,0,17,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0086,0,0,100922,21663,2903886,169218,0,140,0,0,18894,0,0,12159,0,0,0,0,0,0,0,0,0,23550,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0087,0,0,100922,21630,2903888,169218,0,212,0,0,6071,0,0,485,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0088,0,0,100922,21630,2903890,169218,0,260,0,0,33,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0089,5,0,100922,21743,2903891,169218,0,272,0,0,17346,0,0,8327,0,0,0,0,0,0,0,0,0,17371,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0090,0,0,100922,21630,2903894,169218,0,104,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0091,5,0,100922,21630,2903895,169218,0,60,0,0,2758,0,0,1116,0,0,0,0,0,0,0,0,0,2754,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0092,0,0,100922,21630,2903895,169218,0,44,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0093,1,0,100922,21630,2903897,169218,0,80,0,0,238,0,0,245,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0094,0,0,100922,21630,2903900,169218,0,112,0,0,18445,0,0,9009,0,0,0,0,0,0,0,0,0,18474,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0095,0,0,100922,21630,2903901,169218,0,164,0,0,97,0,0,2,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0096,0,0,100922,21634,2903903,169218,0,128,0,0,24292,0,0,12601,0,0,0,0,0,0,0,0,0,24311,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0097,8,0,100922,21630,2903906,169218,0,276,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0098,0,0,100922,21630,2903907,169218,0,196,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0099,18,0,100922,21671,2903910,169218,0,264,0,0,18113,4,0,8941,0,0,0,0,0,0,0,0,0,18596,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0100,0,0,100922,21635,2903911,169218,0,52,0,0,119,12,0,1843,0,0,0,0,0,0,0,0,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0101,14,0,100922,21642,2903915,169218,0,80,0,0,2245,64,0,5208,0,0,0,0,0,0,0,0,0,6254,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0102,0,0,100922,21637,2903915,169218,0,0,0,0,2826,1,0,2,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0103,0,0,100922,21637,2903917,169218,0,84,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0
